domain,outgoing,ingoing,added,time,file
delacon.com.au,117,317,4,0:05:14,./statistic/delacon.csv
delivra.com,16,33,3,0:01:12,./statistic/delivra.csv
delightree.com,107,37,14,0:02:06,./statistic/delightree.csv
delightchat.io,185,171,10,0:04:50,./statistic/delightchat.csv
demanddigital.ie,0,0,0,0:00:07,./statistic/demanddigital.csv
delvedeeper.com,0,0,0,0:00:08,./statistic/delvedeeper.csv
demanddrive.com,248,111,8,0:02:43,./statistic/demanddrive.csv
demandfarm.com,66,197,3,0:03:57,./statistic/demandfarm.csv
demandmore.co.uk,0,0,0,0:00:03,./statistic/demandmore.csv
demandspring.com,1,0,0,0:00:03,./statistic/demandspring.csv
demandjump.com,116,328,3,0:03:40,./statistic/demandjump.csv
demandsphere.com,142,117,16,0:03:45,./statistic/demandsphere.csv
demandwell.com,0,0,0,0:00:03,./statistic/demandwell.csv
demediasolution.com,0,0,0,0:00:04,./statistic/demediasolution.csv
demodia.com,0,1,0,0:00:05,./statistic/demodia.csv
demo.dynamsoft.com,8,1,0,0:00:07,./statistic/demo.csv
demographicspro.com,0,0,0,0:00:03,./statistic/demographicspro.csv
demoup-cliplister.com,67,41,11,0:01:08,./statistic/demoup-cliplister.csv
dengun.com,44,250,3,0:03:02,./statistic/dengun.csv
denamico.com,242,216,22,0:03:56,./statistic/denamico.csv
dentalfocus.com,0,0,0,0:00:02,./statistic/dentalfocus.csv
denovobi.com,0,0,0,0:00:03,./statistic/denovobi.csv
deposco.com,2,0,0,0:00:03,./statistic/deposco.csv
deploy.co.uk,9,10,0,0:00:25,./statistic/deploy.csv
deselect.com,0,0,0,0:00:02,./statistic/deselect.csv
deputy.com,0,1,0,0:00:05,./statistic/deputy.csv
descript.com,92,91,5,0:02:51,./statistic/descript.csv
descope.com,242,219,14,0:03:04,./statistic/descope.csv
designbox.co.uk,0,0,0,0:00:01,./statistic/designbox.csv
designatwork.com,0,0,0,0:00:04,./statistic/designatwork.csv
desertitsolutions.com,2,0,0,0:00:08,./statistic/desertitsolutions.csv
designcloud.app,75,87,1,0:03:41,./statistic/designcloud.csv
designli.co,0,1,0,0:00:04,./statistic/designli.csv
designforce.co,5,0,1,0:00:04,./statistic/designforce.csv
designinc.co.uk,55,172,24,0:02:41,./statistic/designinc.csv
designmodo.com,0,0,0,0:00:03,./statistic/designmodo.csv
designmaze.us,4,2,0,0:00:06,./statistic/designmaze.csv
designloud.com,1,0,0,0:00:05,./statistic/designloud.csv
designpluz.com.au,11,42,0,0:02:51,./statistic/designpluz.csv
designsensory.com,0,0,0,0:00:01,./statistic/designsensory.csv
desktime.com,6,1,1,0:00:05,./statistic/desktime.csv
designprintdigital.com,0,0,0,0:00:05,./statistic/designprintdigital.csv
deskpro.com,47,42,5,0:01:22,./statistic/deskpro.csv
destinyseo.com,0,0,0,0:00:02,./statistic/destinyseo.csv
destinationbc.ca,0,0,0,0:00:02,./statistic/destinationbc.csv
desku.io,5,0,1,0:00:05,./statistic/desku.csv
desuvit.com,52,7,2,0:00:26,./statistic/desuvit.csv
detectify.com,3,0,0,0:00:06,./statistic/detectify.csv
devapo.io,0,0,0,0:00:07,./statistic/devapo.csv
devbatch.com,13,53,2,0:01:35,./statistic/devbatch.csv
Detrack.com,23,177,3,0:03:23,./statistic/Detrack.csv
devcom.com,0,0,0,0:00:01,./statistic/devcom.csv
developers.beefree.io,59,6,2,0:00:18,./statistic/developers.csv
devdigital.com,92,18,1,0:00:38,./statistic/devdigital.csv
devcycle.com,140,204,6,0:03:23,./statistic/devcycle.csv
deviatelabs.com,0,0,0,0:00:02,./statistic/deviatelabs.csv
develux.com,0,1,0,0:00:07,./statistic/develux.csv
devensoft.com,5,3,0,0:00:11,./statistic/devensoft.csv
device42.com,155,305,7,0:03:08,./statistic/device42.csv
devineconsultingllc.com,0,0,0,0:00:02,./statistic/devineconsultingllc.csv
deviniti.com,0,0,0,0:00:04,./statistic/deviniti.csv
devico.io,1,2,0,0:00:07,./statistic/devico.csv
devlane.com,0,0,0,0:00:08,./statistic/devlane.csv
devotion.com.au,0,0,0,0:00:01,./statistic/devotion.csv
devrix.com,187,0,6,0:00:05,./statistic/devrix.csv
devsamurai.com,0,0,0,0:00:03,./statistic/devsamurai.csv
devnco.co,5,8,0,0:00:26,./statistic/devnco.csv
dewais.com,0,0,0,0:00:03,./statistic/dewais.csv
dexconsulting.com,0,0,0,0:00:04,./statistic/dexconsulting.csv
devstree.com,0,6,0,0:00:19,./statistic/devstree.csv
devstringx.com,68,317,7,0:03:38,./statistic/devstringx.csv
dextersol.com,1,0,0,0:00:03,./statistic/dextersol.csv
dexterousgroup.com.au,0,0,0,0:00:06,./statistic/dexterousgroup.csv
dexoc.com,13,7,0,0:00:19,./statistic/dexoc.csv
dexem.com,246,102,69,0:02:26,./statistic/dexem.csv
dgstudio.com,0,0,0,0:00:00,./statistic/dgstudio.csv
dflow.com.au,0,0,0,0:00:02,./statistic/dflow.csv
dezvolta.com,13,7,6,0:00:39,./statistic/dezvolta.csv
dgadigital.com.au,74,70,2,0:03:59,./statistic/dgadigital.csv
dgtalists.com,0,7,0,0:00:21,./statistic/dgtalists.csv
diamond-group.co,182,205,10,0:02:47,./statistic/diamond-group.csv
diabolocom.com,5,112,1,0:03:08,./statistic/diabolocom.csv
dialer360.com,13,99,4,0:04:49,./statistic/dialer360.csv
didomi.io,13,3,1,0:00:09,./statistic/didomi.csv
didoagency.com,2,1,0,0:00:13,./statistic/didoagency.csv
didna.io,7,13,0,0:00:51,./statistic/didna.csv
dianapps.com,100,239,16,0:07:01,./statistic/dianapps.csv
diffco.us,0,0,0,0:00:04,./statistic/diffco.csv
digibee.com,108,153,4,0:03:15,./statistic/digibee.csv
digi-tale.com.au,21,100,0,0:03:43,./statistic/digi-tale.csv
dig.security,120,142,10,0:05:27,./statistic/dig.csv
digiexe.com,64,1,1,0:00:05,./statistic/digiexe.csv
digiground.com.au,8,8,0,0:00:29,./statistic/digiground.csv
digidarts.com,10,296,3,0:05:51,./statistic/digidarts.csv
digidir.com,7,92,2,0:07:02,./statistic/digidir.csv
digihypemedia.ca,5,7,1,0:00:41,./statistic/digihypemedia.csv
digikat.com.au,16,37,3,0:01:44,./statistic/digikat.csv
digilari.com.au,180,34,1,0:02:05,./statistic/digilari.csv
digimark.com.au,107,35,7,0:03:31,./statistic/digimark.csv
digioh.com,1,17,1,0:00:28,./statistic/digioh.csv
digimarkkinointi.fi,165,188,16,0:02:55,./statistic/digimarkkinointi.csv
digipeak.org,100,108,2,0:03:34,./statistic/digipeak.csv
digimonksolutions.com,152,89,6,0:04:03,./statistic/digimonksolutions.csv
digisnare.com,0,0,0,0:00:02,./statistic/digisnare.csv
digiprima.com,0,0,0,0:00:06,./statistic/digiprima.csv
digismoothie.com,3,0,0,0:00:07,./statistic/digismoothie.csv
digistreetmedia.com,6,26,0,0:01:02,./statistic/digistreetmedia.csv
digitalasset.com,16,7,1,0:00:11,./statistic/digitalasset.csv
digital8.com.au,76,99,4,0:03:46,./statistic/digital8.csv
digitactix.com,9,168,1,0:04:02,./statistic/digitactix.csv
digitalagent.net,68,84,1,0:04:19,./statistic/digitalagent.csv
digitalauxilius.com,10,0,0,0:00:05,./statistic/digitalauxilius.csv
digitalautopilot.com.au,7,3,0,0:00:31,./statistic/digitalautopilot.csv
digitalbulbs.com,3,26,1,0:00:58,./statistic/digitalbulbs.csv
digitalcanteen.com.au,8,45,1,0:02:12,./statistic/digitalcanteen.csv
digitalcloud.training,0,0,0,0:00:02,./statistic/digitalcloud.csv
digitalconcepts.in,11,11,1,0:00:30,./statistic/digitalconcepts.csv
digitalcatalyst.in,39,18,0,0:00:35,./statistic/digitalcatalyst.csv
digitaldelane.com,0,1,0,0:00:04,./statistic/digitaldelane.csv
digitaldebut.com.au,37,23,0,0:01:32,./statistic/digitaldebut.csv
digitaldarts.com.au,470,70,51,0:02:41,./statistic/digitaldarts.csv
digitalcurrent.com,272,116,17,0:03:50,./statistic/digitalcurrent.csv
digitalethos.net,0,0,0,0:00:02,./statistic/digitalethos.csv
digitaldesign.nyc,0,0,0,0:00:03,./statistic/digitaldesign.csv
digitaldivisiongroup.com,2,6,0,0:00:16,./statistic/digitaldivisiongroup.csv
digitaldisco.com.au,30,33,3,0:01:22,./statistic/digitaldisco.csv
digitalhabitus.com.au,0,0,0,0:00:00,./statistic/digitalhabitus.csv
digitalhitmen.com.au,15,1,1,0:00:10,./statistic/digitalhitmen.csv
digitalfirst.ai,10,9,0,0:00:27,./statistic/digitalfirst.csv
digitalguider.com,53,131,5,0:04:48,./statistic/digitalguider.csv
digitalinspiration.com,0,0,0,0:00:00,./statistic/digitalinspiration.csv
digitalhyve.com,0,0,0,0:00:01,./statistic/digitalhyve.csv
digitalinfolab.com,0,0,0,0:00:04,./statistic/digitalinfolab.csv
digitallitmus.com,304,144,39,0:03:18,./statistic/digitallitmus.csv
digitalmaas.com,2,4,0,0:00:13,./statistic/digitalmaas.csv
digitalmarketingagency.com,4,21,0,0:00:40,./statistic/digitalmarketingagency.csv
digitalmaelstrom.net,71,77,4,0:02:55,./statistic/digitalmaelstrom.csv
digitalmarketer.com,387,273,34,0:05:18,./statistic/digitalmarketer.csv
digitalmarketinginc.net,55,57,31,0:02:05,./statistic/digitalmarketinginc.csv
digitalmarketingcompany.com,134,140,4,0:02:30,./statistic/digitalmarketingcompany.csv
digitalmediastream.co.uk,236,228,3,0:03:24,./statistic/digitalmediastream.csv
digitalmediateam.co.uk,207,432,9,0:04:48,./statistic/digitalmediateam.csv
digitalnext.co.uk,0,0,0,0:00:04,./statistic/digitalnext.csv
digitalnext.com.au,108,11,0,0:00:46,./statistic/digitalnext.csv
digitalneighbor.com,252,154,9,0:02:24,./statistic/digitalneighbor.csv
digitalmonkmarketing.com,20,109,0,0:04:18,./statistic/digitalmonkmarketing.csv
digitalpi.com,1,0,0,0:00:11,./statistic/digitalpi.csv
digitalninjas.com,29,35,3,0:01:00,./statistic/digitalninjas.csv
digitalolympus.net,323,45,25,0:01:27,./statistic/digitalolympus.csv
digitalnomadshq.com.au,7,29,0,0:01:57,./statistic/digitalnomadshq.csv
digitalplatforms.co.za,0,0,0,0:00:04,./statistic/digitalplatforms.csv
digitalpresence.com.au,8,28,0,0:01:18,./statistic/digitalpresence.csv
digitalposition.com,77,42,2,0:01:49,./statistic/digitalposition.csv
digitalpiloto.com,271,380,1,0:03:28,./statistic/digitalpiloto.csv
digitalrhinos.com,0,0,0,0:00:04,./statistic/digitalrhinos.csv
digitalrepublic.co.za,11,18,1,0:00:36,./statistic/digitalrepublic.csv
digitalrooar.com.au,14,41,2,0:02:07,./statistic/digitalrooar.csv
digitalpress.com.au,41,61,12,0:04:53,./statistic/digitalpress.csv
digitalsamay.com,0,0,0,0:00:08,./statistic/digitalsamay.csv
digitalscientists.com,28,29,1,0:00:57,./statistic/digitalscientists.csv
digitalsamba.com,130,339,3,0:05:00,./statistic/digitalsamba.csv
digitalseattle.com,12,367,1,0:06:20,./statistic/digitalseattle.csv
digitalstrategyconsulting.com,0,0,0,0:00:01,./statistic/digitalstrategyconsulting.csv
digitalsilk.com,0,0,0,0:00:04,./statistic/digitalsilk.csv
digitalstandout.com,0,0,0,0:00:05,./statistic/digitalstandout.csv
digitalseo.in,6,34,1,0:32:39,./statistic/digitalseo.csv
digitalweb.co.il,0,0,0,0:00:02,./statistic/digitalweb.csv
digitalsuits.co,276,91,27,0:02:10,./statistic/digitalsuits.csv
digitalworkplacegroup.com,53,344,7,0:03:00,./statistic/digitalworkplacegroup.csv
digitaltimesavers.com,118,133,3,0:04:14,./statistic/digitaltimesavers.csv
digitalxraid.com,4,1,0,0:00:04,./statistic/digitalxraid.csv
digitalxplode.com,3,0,0,0:00:04,./statistic/digitalxplode.csv
digitopia.agency,1,5,0,0:00:14,./statistic/digitopia.csv
digitlhaus.com,43,55,2,0:01:14,./statistic/digitlhaus.csv
digivigyan.com,0,0,0,0:00:05,./statistic/digivigyan.csv
digiwagon.com,5,210,1,0:03:12,./statistic/digiwagon.csv
digiwhiz.com.au,40,231,0,0:05:46,./statistic/digiwhiz.csv
digivizer.com,301,172,23,0:05:57,./statistic/digivizer.csv
dilate.com.au,0,1,0,0:00:08,./statistic/dilate.csv
digizuite.com,397,244,32,0:03:13,./statistic/digizuite.csv
dilitrust.com,119,510,15,0:03:18,./statistic/dilitrust.csv
dignitas.digital,280,97,95,0:03:54,./statistic/dignitas.csv
dipoletechi.com,1,0,1,0:00:04,./statistic/dipoletechi.csv
dinmo.com,9,36,1,0:01:07,./statistic/dinmo.csv
dinarys.com,394,182,36,0:02:29,./statistic/dinarys.csv
dintellects.com,148,96,6,0:06:27,./statistic/dintellects.csv
directcommerce.com,0,3,0,0:00:11,./statistic/directcommerce.csv
directconnectionusa.com,1,3,0,0:00:12,./statistic/directconnectionusa.csv
directitcorp.com,8,37,0,0:01:23,./statistic/directitcorp.csv
directiveconsulting.com,146,348,7,0:03:23,./statistic/directiveconsulting.csv
directlinedev.com,0,0,0,0:00:00,./statistic/directlinedev.csv
directivegroup.com,34,15,4,0:00:51,./statistic/directivegroup.csv
directom.com,271,200,27,0:03:10,./statistic/directom.csv
directlineinc.com,21,84,3,0:04:15,./statistic/directlineinc.csv
directus.io,6,1,0,0:00:04,./statistic/directus.csv
directplacement.co,44,0,0,0:00:04,./statistic/directplacement.csv
directresponsemedia.com.au,4,167,0,0:02:32,./statistic/directresponsemedia.csv
dirox.com,0,0,0,0:00:00,./statistic/dirox.csv
dirrax.com,0,0,0,0:00:03,./statistic/dirrax.csv
discoveryit.com,1,0,0,0:00:05,./statistic/discoveryit.csv
disco.co,152,236,50,0:07:24,./statistic/disco.csv
disruptiveadvertising.com,0,0,0,0:00:04,./statistic/disruptiveadvertising.csv
dispatchscience.com,18,25,1,0:01:00,./statistic/dispatchscience.csv
displayr.com,69,222,1,0:02:52,./statistic/displayr.csv
dispatchtrack.com,72,282,15,0:02:54,./statistic/dispatchtrack.csv
distech-controls.com,0,0,0,0:00:02,./statistic/distech-controls.csv
distinctly.co,4,9,0,0:00:15,./statistic/distinctly.csv
disruptmarketing.co,34,10,5,0:00:22,./statistic/disruptmarketing.csv
disruptiveinnovations.net,31,8,2,0:00:25,./statistic/disruptiveinnovations.csv
distl.com.au,0,0,0,0:00:01,./statistic/distl.csv
dittotranscripts.com,37,97,6,0:02:17,./statistic/dittotranscripts.csv
divante.com,598,191,51,0:02:57,./statistic/divante.csv
divyaltech.com,0,0,0,0:00:01,./statistic/divyaltech.csv
djangostars.com,614,177,58,0:02:46,./statistic/djangostars.csv
divvyhq.com,271,300,14,0:02:54,./statistic/divvyhq.csv
divisiond.com,84,136,2,0:04:22,./statistic/divisiond.csv
dkodetech.com,93,48,2,0:02:46,./statistic/dkodetech.csv
dlmconversion.com,25,112,15,0:04:07,./statistic/dlmconversion.csv
dlt.com,128,276,8,0:04:20,./statistic/dlt.csv
djubo.com,62,129,11,0:08:54,./statistic/djubo.csv
dmarcian.com,0,0,0,0:00:02,./statistic/dmarcian.csv
dmgconsult.com,0,0,0,0:00:02,./statistic/dmgconsult.csv
dlvrit.com,293,787,28,0:04:03,./statistic/dlvrit.csv
dmcinfo.com,223,152,115,0:04:07,./statistic/dmcinfo.csv
dms2.com,0,0,0,0:00:03,./statistic/dms2.csv
dnif.it,0,0,0,0:00:02,./statistic/dnif.csv
dmipl.com,27,72,1,0:04:43,./statistic/dmipl.csv
dnnsoftware.com,207,541,27,0:05:17,./statistic/dnnsoftware.csv
dochub.com,0,0,0,0:00:03,./statistic/dochub.csv
dochipo.com,0,1,0,0:00:08,./statistic/dochipo.csv
dnsmadeeasy.com,37,17,8,0:00:48,./statistic/dnsmadeeasy.csv
dnsnetworks.com,29,115,16,0:02:29,./statistic/dnsnetworks.csv
dock.us,0,0,0,0:00:02,./statistic/dock.csv
docpulse.com,5,12,3,0:00:40,./statistic/docpulse.csv
docontrol.io,22,12,0,0:00:42,./statistic/docontrol.csv
docjuris.com,45,113,8,0:04:25,./statistic/docjuris.csv
doctorsinternet.com,0,0,0,0:00:02,./statistic/doctorsinternet.csv
docufree.com,11,12,3,0:00:29,./statistic/docufree.csv
docudavit.com,69,27,10,0:01:03,./statistic/docudavit.csv
docugami.com,169,121,18,0:02:40,./statistic/docugami.csv
docusoft.net,0,0,0,0:00:03,./statistic/docusoft.csv
document-logistix.com,8,0,1,0:00:04,./statistic/document-logistix.csv
docyt.com,0,15,0,0:00:47,./statistic/docyt.csv
docuphase.com,95,124,6,0:02:53,./statistic/docuphase.csv
dogtownmedia.com,0,0,0,0:00:03,./statistic/dogtownmedia.csv
doforms.com,0,0,0,0:00:05,./statistic/doforms.csv
dogandrooster.com,0,3,0,0:00:10,./statistic/dogandrooster.csv
dolby.io,174,931,16,0:05:39,./statistic/dolby.csv
domsignal.com,0,0,0,0:00:02,./statistic/domsignal.csv
dominotech.net,4,5,0,0:00:22,./statistic/dominotech.csv
domaintools.com,147,205,15,0:02:52,./statistic/domaintools.csv
domotz.com,52,321,4,0:03:05,./statistic/domotz.csv
donotpay.com,0,0,0,0:00:01,./statistic/donotpay.csv
donorperfect.com,0,0,0,0:00:03,./statistic/donorperfect.csv
domyshoot.com,4,45,1,0:01:59,./statistic/domyshoot.csv
donorfy.com,138,127,20,0:02:54,./statistic/donorfy.csv
dootrix.com,0,0,0,0:00:01,./statistic/dootrix.csv
dopinger.com,47,177,1,0:03:55,./statistic/dopinger.csv
dot.vu,269,314,27,0:04:29,./statistic/dot.csv
doorloop.com,101,340,9,0:10:06,./statistic/doorloop.csv
dotcms.com,982,515,5,0:03:09,./statistic/dotcms.csv
dotcominfoway.com,28,398,1,0:03:23,./statistic/dotcominfoway.csv
dotidot.io,5,12,1,0:00:54,./statistic/dotidot.csv
dotit.org,87,38,2,0:01:21,./statistic/dotit.csv
dotdigital.com,142,237,11,0:02:48,./statistic/dotdigital.csv
doubletapagency.com.au,81,96,8,0:03:54,./statistic/doubletapagency.csv
dpn.com.au,0,0,0,0:00:05,./statistic/dpn.csv
dovetailsoftware.com,29,8,2,0:00:31,./statistic/dovetailsoftware.csv
dovetail.com,198,337,12,0:03:25,./statistic/dovetail.csv
Dovico.com,178,266,6,0:03:45,./statistic/Dovico.csv
dporganizer.com,2,0,0,0:00:03,./statistic/dporganizer.csv
draftbit.com,91,238,5,0:03:02,./statistic/draftbit.csv
dppad.com,111,253,5,0:04:34,./statistic/dppad.csv
dragapp.com,129,258,3,0:04:42,./statistic/dragapp.csv
dragonfly.co.uk,0,0,0,0:00:01,./statistic/dragonfly.csv
dragonfruit.ai,0,0,0,0:00:03,./statistic/dragonfruit.csv
dragonflydm.com,66,105,1,0:02:36,./statistic/dragonflydm.csv
dragonboat.io,168,139,13,0:04:45,./statistic/dragonboat.csv
drcsystems.com,2,6,0,0:00:14,./statistic/drcsystems.csv
dragonspears.com,123,140,15,0:02:35,./statistic/dragonspears.csv
dreamdata.io,115,221,7,0:02:54,./statistic/dreamdata.csv
drawboard.com,46,148,4,0:05:17,./statistic/drawboard.csv
dreamix.eu,0,0,0,0:00:00,./statistic/dreamix.csv
dreamforweb.com,0,0,0,0:00:08,./statistic/dreamforweb.csv
dreamingfish.co.uk,39,14,5,0:00:50,./statistic/dreamingfish.csv
dreamhost.com,236,400,6,0:03:47,./statistic/dreamhost.csv
dreamstel.com,0,0,0,0:00:04,./statistic/dreamstel.csv
dreamlocal.com,5,26,1,0:00:43,./statistic/dreamlocal.csv
dreamworth.in,0,44,0,0:02:19,./statistic/dreamworth.csv
dreamscapemarketing.com,10,172,1,0:06:57,./statistic/dreamscapemarketing.csv
drmg.com,144,151,23,0:02:23,./statistic/drmg.csv
drip.com,856,442,159,0:02:56,./statistic/drip.csv
driveresearch.com,72,724,6,0:04:00,./statistic/driveresearch.csv
dronahq.com,67,267,2,0:04:44,./statistic/dronahq.csv
dryviq.com,132,59,15,0:02:08,./statistic/dryviq.csv
droptica.com,212,356,19,0:03:13,./statistic/droptica.csv
dsbls.com,121,140,6,0:04:47,./statistic/dsbls.csv
dropcontact.com,290,169,32,0:06:31,./statistic/dropcontact.csv
dsj.us,0,0,0,0:00:02,./statistic/dsj.csv
dsnworldwide.com,0,0,0,0:00:07,./statistic/dsnworldwide.csv
dtc1.com,80,13,7,0:00:41,./statistic/dtc1.csv
dsmn8.com,164,281,3,0:02:39,./statistic/dsmn8.csv
duck.design,4,1,0,0:00:04,./statistic/duck.csv
dtmoderntech.com,1,52,1,0:01:46,./statistic/dtmoderntech.csv
duckma.com,60,123,11,0:03:12,./statistic/duckma.csv
dubsado.com,152,93,48,0:05:03,./statistic/dubsado.csv
dustinstout.com,652,0,86,0:00:03,./statistic/dustinstout.csv
durable.co,0,0,0,0:00:05,./statistic/durable.csv
durolabs.co,136,147,10,0:02:59,./statistic/durolabs.csv
dureeandcompany.com,1254,126,158,0:03:52,./statistic/dureeandcompany.csv
dvirc.org,0,0,0,0:00:03,./statistic/dvirc.csv
dvs.com,91,207,4,0:03:06,./statistic/dvs.csv
dvinci.com,120,160,28,0:03:31,./statistic/dvinci.csv
dux-soup.com,305,191,9,0:05:43,./statistic/dux-soup.csv
dymax.com,0,0,0,0:00:04,./statistic/dymax.csv
dynamicagency.com,0,0,0,0:00:03,./statistic/dynamicagency.csv
dweet.com,70,37,8,0:00:57,./statistic/dweet.csv
dynadot.com,26,2397,6,0:04:11,./statistic/dynadot.csv
dynamictech.solutions,37,18,3,0:01:02,./statistic/dynamictech.csv
dynamixsolutions.com,45,64,5,0:02:31,./statistic/dynamixsolutions.csv
dynamosoftware.com,27,71,2,0:02:30,./statistic/dynamosoftware.csv
dynamicconsultantsgroup.com,61,62,6,0:03:06,./statistic/dynamicconsultantsgroup.csv
e-cens.com,0,0,0,0:00:03,./statistic/e-cens.csv
dysnix.com,111,52,11,0:01:30,./statistic/dysnix.csv
dyspatch.io,304,257,18,0:03:45,./statistic/dyspatch.csv
e-builder.net,678,138,15,0:04:54,./statistic/e-builder.csv
e-gds.com,0,0,0,0:00:03,./statistic/e-gds.csv
e-days.com,0,0,0,0:00:04,./statistic/e-days.csv
e-complish.com,21,25,1,0:01:01,./statistic/e-complish.csv
e-goi.com,285,438,19,0:03:40,./statistic/e-goi.csv
e-procurement.com,0,0,0,0:00:02,./statistic/e-procurement.csv
e-sign.co.uk,0,0,0,0:00:03,./statistic/e-sign.csv
e-stonetech.com,0,0,0,0:00:04,./statistic/e-stonetech.csv
e-tailize.com,134,250,40,0:03:45,./statistic/e-tailize.csv
eacpds.com,0,0,0,0:00:04,./statistic/eacpds.csv
eagle1group.com,4,4,0,0:00:13,./statistic/eagle1group.csv
e360.com,5,3,0,0:00:16,./statistic/e360.csv
e2msolutions.com,379,113,23,0:03:02,./statistic/e2msolutions.csv
eaiinfosys.com,0,0,0,0:00:04,./statistic/eaiinfosys.csv
earlylightmedia.com,22,16,1,0:00:51,./statistic/earlylightmedia.csv
earlyexpress.com,6,22,0,0:00:53,./statistic/earlyexpress.csv
eakdigital.com,31,59,1,0:02:01,./statistic/eakdigital.csv
easterndatacomm.com,0,0,0,0:00:01,./statistic/easterndatacomm.csv
ease.io,72,254,2,0:02:41,./statistic/ease.csv
easternstandard.com,116,106,10,0:03:36,./statistic/easternstandard.csv
easternpeak.com,695,230,162,0:04:27,./statistic/easternpeak.csv
easy-expense.com,0,0,0,0:00:01,./statistic/easy-expense.csv
easyb2b.io,0,4,0,0:00:17,./statistic/easyb2b.csv
easydeploy.io,47,254,1,0:02:48,./statistic/easydeploy.csv
easygenerator.com,2,0,1,0:00:03,./statistic/easygenerator.csv
easyprojects.net,19,0,0,0:00:05,./statistic/easyprojects.csv
easypromosapp.com,122,383,12,0:02:23,./statistic/easypromosapp.csv
